hotel_name,hotel_adress,raiting_stars,url
"Staybridge Suites Dubai Financial Centre, an IHG Hotel","Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/staybridge-suites-dubai-financial-centre-an-ihg-hotel.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=711&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Wyndham Dubai Marina,"P.O. Box: 215373, Al Seba Street,, Dubai Marina, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/wyndham-dubai-marina.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=715&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hilton Dubai Jumeirah,"Tower A The Walk , Jumeirah Beach Residence, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/hilton-dubai-jumeirah.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=717&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Grosvenor House, a Luxury Collection Hotel, Dubai","Al Emreef Street, Dubai Marina, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/grosvenor-house-west-marina-beach-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=718&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Crowne Plaza Dubai Festival City,"Po Box 7185 Dubai, Dubai Festival City, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/crowne-plaza-dubai-festival-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=720&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Landmark Premier Hotel,"Al Rigga street, Deira, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/suba.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=727&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Aloft Al Mina, Dubai","Sheikh Rashid Road & 37th Street, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/aloft-al-mina-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=730&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Marriott Hotel Al Jaddaf Dubai,"Oud Metha Road, Al Jaddaf Area, Bur Dubai, 122273 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/dubai-marriott-al-jaddaf.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=731&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Movenpick Jumeirah Village Triangle,"Joory Road, District 3, Jumeirah Village Triangle, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/movenpick-jumeirah-village-triangle-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=734&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Anantara World Islands Dubai Resort,"South America The World Islands, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/anantara-world-islands-dubai-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=737&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Grand Plaza Mövenpick,"Dubai Media City, Sheikh Zayed Road, Opposite The Innovation Hub, Dubai Internet City, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/movenpick-grnd-plaza-media-city-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=739&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Al Habtoor Polo Resort,"Wadi Al Safa 5 Emirates Road 611, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-st-regis-dubai-al-habtoor-polo-resort-club.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=750&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538253&map_fdco=1&from=searchresults#hotelTmpl
Al Habtoor Polo Resort,"Wadi Al Safa 5 Emirates Road 611, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-st-regis-dubai-al-habtoor-polo-resort-club.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=753&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&map_fdco=1&from=searchresults#hotelTmpl
Marina Byblos Hotel,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/marina-byblos.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=754&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&map_fdco=1&from=searchresults#hotelTmpl
Anantara Downtown Dubai,"Downtown Burj Khalifa Street, 71847 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/anantara-downtown-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=756&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Avenue Hotel Dubai,"Al Rigga Street, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/hawthorn-deira.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=758&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Pullman Dubai Downtown,"Marasi Drive, Business Bay, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/pullman-dubai-downtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=760&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Address Boulevard,"Sheikh Mohamed Bin Rashid Boulevard, Downtown Dubai, PO Box 214477, Downtown Dubai,  214477 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-address-boulevard.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=762&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Adagio Jumeirah Village Triangle,"B1 Joory Street District 3 Jumeirah Village Triangle PO Box 450763, 450763 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/adagio-jumeirah-village-triangle.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=763&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
TRYP by Wyndham Dubai,"Al Saef 1 Street Barsha Heights, Barsha Heights (Tecom) , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/tryp-by-wyndham-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=764&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Copthorne Hotel Dubai,"Port Saeed, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/copthorne-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=766&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
FORTUNE ATRIUM HOTEL,"Khalid Bin Al Waleed Road Building No: 318-135, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/fortune-atrium.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=770&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538258&map_fdco=1&from=searchresults#hotelTmpl
Four Seasons Resort Dubai at Jumeirah Beach,"Jumeirah Road, Jumeirah, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/four-seasons-resort-dubai-at-jumeirah-beach.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=776&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538264&map_fdco=1&from=searchresults#hotelTmpl
Media Rotana Dubai,"Hessa street, Barsha Heights, Barsha Heights (Tecom) , 503030 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/media-rotana-barsha-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=779&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538264&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Adagio Jumeirah Village Triangle,"B1 Joory Street District 3 Jumeirah Village Triangle PO Box 450763, 450763 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/adagio-jumeirah-village-triangle.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=784&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538264&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Crowne Plaza Dubai Marina, an IHG Hotel","Al Yahoom Street, Dubai Marina, Dubai Marina, 116888  Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/crowne-plaza-dubai-marina.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=797&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538264&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Novotel Jumeirah Village Triangle,"B1 Joory Street District 3 PO Box 450763 Jumeirah Village Triangle, 450763 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/novotel-jumeirah-village-triangle.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=800&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538264&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Anantara World Islands Dubai Resort,"South America The World Islands, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/anantara-world-islands-dubai-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=802&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Millennium Place Dubai Marina,"Al Marsa Street, Dubai Marina, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/millennium-place-dubai-marina.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=805&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Media Rotana Dubai,"Hessa street, Barsha Heights, Barsha Heights (Tecom) , 503030 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/media-rotana-barsha-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=806&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Ramada Hotel and Suites by Wyndham Dubai JBR,"Jumeirah Beach Residence, Jumeirah Beach Residence, P O Box 120253 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/ramada-hotel-and-suites-by-wyndham-dubai-jbr.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=809&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hyatt Place Dubai Al Rigga,"Al Rigga Road, 33178 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/hyatt-place-dubai-al-rigga.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=813&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Park Inn by Radisson Dubai Motor City,"Turin Boulevard Road, First Avenue Mall & Hotel, Dubai Motor City, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/park-inn-by-radisson-dubai-motor-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=822&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Best Western Plus Pearl Creek,"90 Baniyas Street,Deira Creek (opposite Abra), 83163 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/pearl-creek.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=825&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538270&map_fdco=1&from=searchresults#hotelTmpl
